question,n_sessions,share_sessions,median_position,position_iqr
mhm mhm feel lately how have you been feeling lately,6,0.031746031746031744,0.6602564102564102,0.04828709541824294
cool are you still working in that,5,0.026455026455026454,0.1044776119402985,0.05132336018411966
how know how do you know them,5,0.026455026455026454,0.509090909090909,0.2462962962962963
mhm what do you do when you're annoyed,5,0.026455026455026454,0.31343283582089554,0.038610038610038644
isee downer i see,5,0.026455026455026454,0.6025641025641025,0.20227920227920226
okay what are you like when you don't sleep well,5,0.026455026455026454,0.6590909090909091,0.2256675279931094
cool cool travel changed what do you enjoy about traveling,5,0.026455026455026454,0.13333333333333333,0.07126113455227379
that's good have you ever served in the military,5,0.026455026455026454,0.5671641791044776,0.07718696397941682
thats good that's good happy lasttime tell me about the last time you felt really happy,5,0.026455026455026454,0.7894736842105263,0.023569023569023573
thats good that's good behavior changes have you noticed any changes in your behavior or thoughts lately,5,0.026455026455026454,0.6181818181818182,0.1421568627450981
understand i understand easy sleep how easy is it for you to get a good night's sleep,5,0.026455026455026454,0.7073170731707317,0.10049019607843135
yeah downer yeah family relationship tell me about your relationship with your family,5,0.026455026455026454,0.4727272727272727,0.02540834845735024
uh huh what are some things you don't really like about l a,5,0.026455026455026454,0.1232876712328767,0.02888888888888891
okay have you noticed any changes in your behavior or thoughts lately,5,0.026455026455026454,0.6595744680851063,0.20506236243580334
that's great what would you say are some of your best qualities,5,0.026455026455026454,0.7777777777777778,0.10705693664795513
that's good what do you do to relax,5,0.026455026455026454,0.3076923076923077,0.09726443768996962
that sounds interesting how did you decide to do that,5,0.026455026455026454,0.14285714285714285,0.0795883361921098
mhm mhm sleep affects what are you like when you don't sleep well,5,0.026455026455026454,0.65,0.038302277432712195
okay how easy is it for you to get a good night's sleep,5,0.026455026455026454,0.6865671641791045,0.09117551286225989
okay confirm okay last argument when was the last time you argued with someone and what was it about,5,0.026455026455026454,0.47058823529411764,0.07641866330390917
you were very young weren't you,5,0.026455026455026454,0.5813953488372093,0.46240658837883175
disturbing thoughts do you have disturbing thoughts,5,0.026455026455026454,0.5806451612903226,0.12286324786324787
good hear that's so good to hear bf describe how would your best friend describe you,5,0.026455026455026454,0.8085106382978723,0.09191176470588236
yeah yeah relax fishtank sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,5,0.026455026455026454,0.3333333333333333,0.017904509283819647
mhm mhm why la why did you move to l a,5,0.026455026455026454,0.14583333333333334,0.027924528301886797
cool cool like about la what are some things you really like about l a,5,0.026455026455026454,0.08928571428571429,0.011082693947144076
mhm mhm study what did you study at school,5,0.026455026455026454,0.3013698630136986,0.22086247086247085
uh huh uh huh travel trips i'd love to hear about one of your trips,5,0.026455026455026454,0.22033898305084745,0.02950819672131147
yeah yeah easy sleep how easy is it for you to get a good night's sleep,5,0.026455026455026454,0.5666666666666667,0.0847723704866562
yeah downer yeah that sucks that sucks,5,0.026455026455026454,0.5084745762711864,0.25322769953051644
thats good that's good sleep affects what are you like when you don't sleep well,5,0.026455026455026454,0.6101694915254238,0.07738095238095233
nice nice ellie dec what are you most proud of in your life,5,0.026455026455026454,0.9629629629629629,0.004250151791135415
ellie dec uh huh,5,0.026455026455026454,0.4583333333333333,0.30281690140845074
trade offs there are always trade offs in life aren't there,5,0.026455026455026454,0.6071428571428571,0.05740378343118069
cool cool memorableb what's one of your most memorable experiences,5,0.026455026455026454,0.2222222222222222,0.0821917808219178
mhm mhm still working on x are you still working in that,5,0.026455026455026454,0.23728813559322035,0.0796783625730994
yeah downer yeah happy lasttime tell me about the last time you felt really happy,5,0.026455026455026454,0.8125,0.07422402159244268
kids elaborate tell me about your kids,5,0.026455026455026454,0.2978723404255319,0.30727272727272725
uh huh uh huh ellie dec what are you most proud of in your life,5,0.026455026455026454,0.8870967741935484,0.05052264808362372
thats great that's great shyoutgoing do you consider yourself more shy or outgoing,5,0.026455026455026454,0.28888888888888886,0.0949263502454992
mhm mhm regret is there anything you regret,5,0.026455026455026454,0.8723404255319149,0.11152219873150104
thats good that's good control temper how are you at controlling your temper,5,0.026455026455026454,0.3220338983050847,0.035411622276029064
isee downer i see situation handled tell me about a situation that you wish you had handled differently,5,0.026455026455026454,0.5,0.019669827889005953
yeah downer yeah memory erase tell me about an event or something that you wish you could erase from your memory,5,0.026455026455026454,0.5616438356164384,0.054843304843304796
ellie dec wow,5,0.026455026455026454,0.5416666666666666,0.08459595959595956
cool cool dont like la what are some things you don't really like about l a,5,0.026455026455026454,0.09803921568627451,0.06593406593406592
hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment think of me as a friend i don't judge i can't i'm a computer i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential how are you doing today,5,0.026455026455026454,0.0,0.0
i see what you mean,5,0.026455026455026454,0.2653061224489796,0.5246794871794872
how has seeing a therapist affected you,5,0.026455026455026454,0.7826530612244897,0.16178721102439952
okay what's your dream job,5,0.026455026455026454,0.3698630136986301,0.039520652728199934
that's good what do you think of today's kids,5,0.026455026455026454,0.7160493827160493,0.11967213114754105
yeah what advice would you give yourself ten or twenty years ago,5,0.026455026455026454,0.92,0.14177101967799643
that's good do you travel a lot,5,0.026455026455026454,0.1791044776119403,0.02742346938775511
i'm great thanks where are you from originally,5,0.026455026455026454,0.03278688524590164,0.010689794271883827
why don't we talk about that later,5,0.026455026455026454,0.7011494252873564,0.6659211629857422
how does it compare to l a,5,0.026455026455026454,0.10638297872340426,0.08469945355191257
yeah who's someone that's been a positive influence in your life,5,0.026455026455026454,0.27692307692307694,0.37189929655683074
thats good that's good family relationship tell me about your relationship with your family,4,0.021164021164021163,0.4554865424430642,0.08810718267240009
mhm mhm memorableb what's one of your most memorable experiences,4,0.021164021164021163,0.4344202898550725,0.49885265700483095
what was it about,4,0.021164021164021163,0.5510224339884852,0.4257792707101775
nice nice tell about that can you tell me about that,4,0.021164021164021163,0.20303326810176126,0.19943516645107073
uh huh uh huh situation handled tell me about a situation that you wish you had handled differently,4,0.021164021164021163,0.45052631578947366,0.08443963682791883
yeah yeah situation handled tell me about a situation that you wish you had handled differently,4,0.021164021164021163,0.5166666666666666,0.04612068965517241
too hard do you think that maybe you're being a little hard on yourself,4,0.021164021164021163,0.47394429469901167,0.07885236402463636
are you still doing that,4,0.021164021164021163,0.23557692307692307,0.1493618881118881
really really why why,4,0.021164021164021163,0.30388585306618093,0.17745576372625557
thats great that's great asked everything okay i think i have asked everything i need to,4,0.021164021164021163,0.962047977085571,0.0060924324357691795
downer okay easy sleep how easy is it for you to get a good night's sleep,4,0.021164021164021163,0.6262855414398064,0.0696297986598613
mhm what do you do to relax,4,0.021164021164021163,0.29711864406779664,0.11396512280161464
okay confirm okay depression diagnosed have you been diagnosed with depression,4,0.021164021164021163,0.690530303030303,0.07237762237762246
understand i understand travel shoes i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot,4,0.021164021164021163,0.2037037037037037,0.03125000000000003
yeah yeah last argument when was the last time you argued with someone and what was it about,4,0.021164021164021163,0.42340425531914894,0.09287153449387486
downer okay,4,0.021164021164021163,0.5965608465608465,0.15073352573352572
uh huh uh huh feel lately how have you been feeling lately,4,0.021164021164021163,0.6585648148148149,0.08450255102040816
awesome is there anything you regret,4,0.021164021164021163,0.7937810945273632,0.1262725488205233
yeah downer yeah symptoms cope how do you cope with them,4,0.021164021164021163,0.5372549019607843,0.17406417112299466
yeah downer yeah ptsd diagnosed have you ever been diagnosed with p t s d,4,0.021164021164021163,0.6997303543913713,0.03823349206785942
