session	slug	answer_words
381	really	0
381	like_about_LA	4
381	dont_like_LA	4
381	see_mean	0
381	travel_shoes	5
381	why2	12
381	okay_confirm	0
381	study	6
381	sounds_interesting	0
381	hard_decision	24
381	still_doing_X	3
381	job_virtually	14
381	difficult	8
381	why2	9
381	understand	0
381	shyoutgoing	3
381	relax_fishtank	3
381	what_do_when_annoyed	35
381	okay_confirm	0
381	control_temper	15
381	thats_good	0
381	last_argument	34
381	hmmB	0
381	memory_erase	52
381	yeah_downer	0
381	describe_felt	81
381	yeah_downer	0
381	been_hard	5
381	situation_handled	84
381	tell_about_that	115
381	mm	0
381	feelguilty	103
381	bouts_symptoms	44
381	mhm	0
381	family_relationship	97
381	yeah_downer	0
381	easy_sleep	21
381	behavior_changes	44
381	feel_lately	39
381	yeah_downer	0
381	depression_diagnosed	1
381	when_diagnosed	18
381	why_seek_help	41
381	therapy_going	11
381	stop_going	22
381	therapist_affect	26
381	disturbing_thoughts	6
381	happy_lasttime	39
381	thats_great	0
381	ideal_weekendC	39
381	travel_changed	71
381	awesome	0
381	travel_trips	98
381	wow	7
381	memorableB	16
381	mind	91
381	yeah_downer	0
381	self_change	59
381	BF_describe	77
381	advice_back	12
381	regret	7
381	right2	0
381	Ellie17Dec2012_08	65
381	okay_confirm	0
381	Ellie17Dec2012_10	41
381	cool3	0
381	asked_everything	0
381	appreciate_open	2
381	bye	0
382	IntroV4Confirmation	1
382	okay_confirm	0
382	how_doingV	3
382	thats_good	0
382	where_originally	5
382	really	1
382	when_LA	4
382	long_time	1
382	often_backB	7
382	thats_good	0
382	compares_LA	5
382	why_LA	17
382	still_doing_X	1
382	difficult	7
382	change_directions	22
382	cool3	0
382	adapted_LA	18
382	like_about_LA	21
382	yeah3	0
382	dont_like_LA	11
382	see_mean	0
382	travel_shoes	16
382	shyoutgoing	20
382	okay_confirm	0
382	relax_fishtank	18
382	uh_huh	0
382	control_temper	3
382	last_argument	28
382	tell_about_that	17
382	oh	38
382	yeah3	9
382	right2	0
382	makes_sense	0
382	family_relationship	41
382	okay_confirm	0
382	situation_handled	4
382	yes	45
382	okay_confirm	0
382	hard_decisionB	52
382	happy_didthat	1
382	okay_confirm	0
382	feelguilty	12
382	avoid	21
382	influence_positive	23
382	uh_huh	0
382	memory_erase	38
382	okay_confirm	0
382	easy_sleep	3
382	thats_good	0
382	sleep_affects	21
382	okay_confirm	0
382	behavior_changes	13
382	feel_lately	5
382	thats_good	0
382	ptsd_diagnosed	5
382	depression_diagnosed	4
382	happy_lasttime	54
382	thats_great	1
382	elaborate	54
382	right2	5
382	yeah3	0
382	Ellie17Dec2012_07	12
382	advice_back	69
382	mm	0
382	self_change	23
382	difficult	30
382	feelbadly	98
382	mhm	0
382	makes_sense	0
382	BF_describe	11
382	okay_confirm	0
382	ideal_weekendC	41
382	bouts_symptoms	24
382	nice	0
382	Ellie17Dec2012_08	54
382	good_hear	0
382	mad_makeyou	32
382	thats_good	0
382	Ellie17Dec2012_10	18
382	argument_about	4
382	Ellie17Dec2012_02	0
382	asked_everything	4
382	appreciate_open	1
382	bye	1
383	IntroV4Confirmation	19
383	okay_confirm	0
383	thats_good	0
383	how_doingV	37
383	really	0
383	why2	33
383	Ellie17Dec2012_02	1
383	see_mean	0
383	where_originally	27
383	cool3	0
383	like_about_LA	79
383	mhm	0
383	dont_like_LA	69
383	mm	1
383	travel_shoes	32
383	travel_changed	97
383	thats_great	1
383	travel_trips	4
383	mhm	104
383	hmm1	1
383	difficult	23
383	change_directions	41
383	okay_confirm	0
383	study	33
383	wow	31
383	sounds_interesting	52
383	yeah_downer	2
383	that_sucks	7
383	dream_job	63
383	thats_good	0
383	shyoutgoing	16
383	relax_fishtank	35
383	uh_huh	0
383	control_temper	12
383	last_argument	90
383	okay_confirm	0
383	feelguilty	23
383	talk_later	1
383	memory_erase	43
383	mm	0
383	situation_handled	122
383	hard_decisionB	36
383	yeah_downer	0
383	change_directions	42
383	right2	71
383	mhm	34
383	right2	40
383	okay_confirm	0
383	easy_sleep	76
383	symptoms_cope	85
383	okay_confirm	0
383	behavior_changes	13
383	feel_lately	51
383	mhm	0
383	ptsd_diagnosed	4
383	depression_diagnosed	12
383	tell_about_that	103
383	okay_confirm	0
383	happy_lasttime	44
383	thats_great	3
383	BF_describe	37
383	okay_confirm	0
383	advice_back	54
383	okay_confirm	0
383	Ellie17Dec2012_07	68
383	uh_huh	0
383	Ellie17Dec2012_08	56
383	yes	0
383	thank_you	3
383	family_relationship	56
383	cool3	48
383	thats_good	1
383	asked_everything	0
383	appreciate_open	8
383	bye	8
383	mhm	14
383	yes	6
383	wild_laughter3	17
383	wild_laughter5	0
383	yes	0
384	IntroV4Confirmation	1
384	okay_confirm	0
384	how_doingV	3
384	thats_good	0
384	where_originally	1
384	really	1
384	when_LA	8
384	often_backB	1
384	why2	7
384	see_mean	0
384	compares_LA	9
384	why_LA	2
384	adapted_LA	3
384	like_about_LA	11
384	mhm	0
384	dont_like_LA	4
384	travel_shoes	1
384	travel_changed	8
384	travel_trips	14
384	nice	0
384	tell_about_that	17
384	memorableB	10
384	describe_felt	1
384	okay_confirm	0
384	study	1
384	job_virtually	4
384	sounds_interesting	0
384	hard_decision	8
384	difficult	3
384	shyoutgoing	1
384	why2	5
384	tell_about_that	13
384	been_hard	1
384	relax_fishtank	8
384	cool3	0
384	control_temper	6
384	thats_good	0
384	last_argument	14
384	tell_about_that	14
384	trigger	11
384	symptoms_cope	7
384	bouts_symptoms	6
384	describe_felt	9
384	okay_confirm	0
384	feelguilty	3
384	avoid	19
384	memory_erase	12
384	why2	15
384	see_mean	0
384	hard_decisionB	26
384	uh_huh	0
384	situation_handled	16
384	give_example	27
384	like_what	10
384	okay_confirm	0
384	family_relationship	44
384	tell_about_that	14
384	influence_positive	2
384	love_hear	18
384	okay_confirm	0
384	easy_sleep	29
384	tell_me_about	37
384	sleep_affects	11
384	feel_lately	19
384	tell_about_that	27
384	yeah_downer	0
384	behavior_changes	57
384	Ellie17Dec2012_03	0
384	ptsd_diagnosed	1
384	when_diagnosed	6
384	why_seek_help	1
384	therapy_going	11
384	therapist_affect	50
384	like_what	18
384	mhm	0
384	depression_diagnosed	1
384	symptoms_what	16
384	happy_lasttime	8
384	Ellie17Dec2012_02	0
384	tell_about_that	69
384	awesome	0
384	ideal_weekendC	122
384	uh_huh	0
384	regret	2
384	tell_about_that	19
384	advice_back	47
384	Ellie17Dec2012_08	3
384	self_change	43
384	Ellie17Dec2012_07	73
384	asked_everything	0
384	appreciate_open	2
384	bye	4
385	IntroV4Confirmation	1
385	okay_confirm	0
385	how_doingV	4
385	great_thanks	0
385	where_originally	2
385	really	0
385	like_about_LA	3
385	dont_like_LA	1
385	travel_shoes	1
385	why2	4
385	see_mean	0
385	study	1
385	hard_decision	6
385	still_working_on_X	1
385	tell_about_that	5
385	dream_job	5
385	wild_laughter3	0
385	family_relationship	4
385	thats_good	0
385	family_roleB	2
385	okay_confirm	0
385	shyoutgoing	2
385	relax_fishtank	1
385	control_temper	3
385	last_argument	2
385	hmmB	0
385	feelguilty	3
385	memory_erase	7
385	mad_makeyou	3
385	give_example	8
385	like_what	3
385	okay_confirm	0
385	hard_decisionB	7
385	situation_handled	4
385	mm	0
385	influence_positive	2
385	ptsd_diagnosed	1
385	depression_diagnosed	1
385	easy_sleep	2
385	sleep_affects	4
385	trigger	5
385	behavior_changes	1
385	feel_lately	3
385	happy_lasttime	4
385	Ellie17Dec2012_10	7
385	really	0
385	why2	6
385	cool3	0
385	ideal_weekendC	5
385	okay_confirm	0
385	self_change	3
385	like_what	1
385	feelbadly	4
385	BF_describe	6
385	um	0
385	Ellie17Dec2012_07	6
385	Ellie17Dec2012_02	0
385	Ellie17Dec2012_08	2
385	mind	2
385	regret	1
385	advice_back	3
385	memorableB	3
385	hmm_downer	0
385	do_fun	5
385	like_what	1
385	bouts_symptoms	3
385	awesome	0
385	asked_everything	0
385	appreciate_open	0
385	bye	1
386	IntroV4Confirmation	1
386	okay_confirm	0
386	how_doingV	19
386	uh_oh	0
386	where_originally	5
386	really	27
386	when_LA	1
386	yeah3	0
386	when_LA	7
386	often_backB	15
386	why2	34
386	yeah3	2
386	compares_LA	66
386	see_mean	1
386	why_LA	30
386	adapted_LA	4
386	thats_good	2
386	study	47
386	change_directions	8
386	okay_confirm	1
386	still_working_on_X	25
386	happy_didthat	19
386	dream_job	16
386	wild_laughter3	33
386	yeah_downer	1
386	shyoutgoing	44
386	relax_fishtank	36
386	control_temper	52
386	mhm	0
386	thats_good	0
386	last_argument	23
386	okay_confirm	0
386	feelguilty	15
386	situation_handled	8
386	hmmB	0
386	hard_decisionB	85
386	makes_sense	2
386	memory_erase	69
386	yeah_downer	17
386	trade_offs	23
386	mhm	1
386	family_relationship	72
386	thats_good	6
386	todays_kids	65
386	easy_sleep	95
386	oh_no	116
386	that_sucks	64
386	sleep_affects	78
386	uh_huh	1
386	feel_lately	55
386	right2	55
386	okay_confirm	0
386	ptsd_diagnosed	3
386	depression_diagnosed	1
386	happy_lasttime	41
386	Ellie17Dec2012_10	25
386	okay_confirm	0
386	regret	5
386	advice_back	66
386	uh_huh	11
386	okay_confirm	2
386	BF_describe	39
386	thats_good	1
386	self_change	76
386	yeah_downer	32
386	understand	1
386	BF_describe	9
386	yes	9
386	Ellie17Dec2012_07	75
386	mhm	0
386	Ellie17Dec2012_08	19
386	do_fun	47
386	travel_changed	35
386	yeah3	1
386	travel_trips	102
386	mm	49
386	wow	1
386	great_situation	71
386	right2	1
386	asked_everything	0
386	appreciate_open	3
386	bye	1
387	IntroV4Confirmation	3
387	okay_confirm	0
387	how_doingV	1
387	thats_good	0
387	where_originally	1
387	when_LA	4
387	long_time	0
387	often_backB	3
387	compares_LA	2
387	tell_about_that	6
387	why_LA	2
387	still_doing_X	1
387	hard_decision	13
387	dream_job	11
387	cool3	0
387	travel_shoes	1
387	travel_changed	6
387	travel_trips	8
387	okay_confirm	0
387	shyoutgoing	17
387	relax_fishtank	11
387	control_temper	2
387	thats_good	0
387	last_argument	18
387	that_sucks	3
387	family_relationship	5
387	thats_good	1
387	feelguilty	10
387	hmmB	0
387	memory_erase	13
387	okay_confirm	0
387	mad_makeyou	10
387	uh_huh	0
387	situation_handled	15
387	okay_confirm	0
387	hard_decisionB	35
387	change_directions	3
387	talk_later	1
387	easy_sleep	3
387	sleep_affects	11
387	okay_confirm	0
387	feel_lately	10
387	behavior_changes	4
387	mhm	0
387	ptsd_diagnosed	1
387	depression_diagnosed	1
387	happy_lasttime	35
387	tell_about_that	56
387	aw	0
387	thats_great	2
387	ideal_weekendC	47
387	nice	2
387	regret	1
387	advice_back	22
387	self_change	12
387	mhm	3
387	feelbadly	29
387	mm	0
387	BF_describe	14
387	influence_positive	3
387	tell_about_that	46
387	uh_huh	0
387	Ellie17Dec2012_08	19
387	awesome	2
387	asked_everything	0
387	appreciate_open	2
387	bye	1
388	IntroV4Confirmation	1
388	okay_confirm	0
388	how_doingV	2
388	thats_good	0
388	where_originally	4
388	really	1
388	when_LA	5
388	often_backB	6
388	compares_LA	6
388	why_LA	3
388	adapted_LA	8
388	mm	0
388	like_about_LA	2
388	cool3	0
388	dont_like_LA	12
388	good_job	1
388	study	8
388	dream_job	8
388	okay_confirm	0
388	travel_shoes	3
388	okay_confirm	0
388	shyoutgoing	7
388	why2	25
388	yeah_downer	0
388	relax_fishtank	3
388	control_temper	4
388	last_argument	5
388	give_example	17
388	uh_huh	0
388	situation_handled	8
388	talk_later	0
388	memory_erase	22
388	okay_confirm	0
388	feelguilty	20
388	been_hard	1
388	too_hard	7
388	hard_decisionB	6
388	really	0
388	bouts_symptoms	4
388	tell_about_that	7
388	like_what	29
388	see_mean	0
388	easy_sleep	2
388	sleep_affects	1
388	uh_huh	1
388	okay_confirm	0
388	feel_lately	12
388	sorry_hear	0
388	behavior_changes	20
388	hmm_downer	0
388	ptsd_diagnosed	1
388	depression_diagnosed	1
388	happy_lasttime	6
388	bouts_symptoms	2
388	aw	0
388	more	25
388	thats_good	1
388	ideal_weekendC	7
388	self_change	17
388	yeah_downer	0
388	advice_back	12
388	BF_describe	10
388	Ellie17Dec2012_07	15
388	okay_confirm	0
388	mad_makeyou	12
388	give_example	20
388	uh_huh	10
388	right2	11
388	mm	0
388	influence_positive	3
388	tell_about_that	8
388	okay_confirm	0
388	Ellie17Dec2012_08	5
388	asked_everything	0
388	appreciate_open	0
388	bye	1
389	IntroV4Confirmation	1
389	okay_confirm	0
389	how_doingV	1
389	thats_good	0
389	where_originally	7
389	really	0
389	when_LA	3
389	often_backB	4
389	compares_LA	1
389	why_LA	8
389	still_doing_X	3
389	adapted_LA	2
389	why2	2
389	tell_about_that	2
389	okay_confirm	0
389	like_about_LA	1
389	mhm	0
389	dont_like_LA	11
389	see_mean	0
389	study	1
389	awesome	0
389	hard_decision	11
389	dream_job	6
389	difficult	2
389	shyoutgoing	1
389	why2	4
389	relax_fishtank	2
389	okay_confirm	0
389	what_do_when_annoyed	3
389	control_temper	3
389	last_argument	30
389	oh_no	0
389	landed_trouble	21
389	okay_confirm	0
389	feelguilty	3
389	hmmB	0
389	situation_handled	23
389	like_what	67
389	uh_huh	2
389	memory_erase	8
389	tell_about_that	38
389	been_hard	5
389	hard_decisionB	12
389	change_directions	3
389	okay_confirm	0
389	family_relationship	2
389	family_roleB	5
389	thats_good	0
389	travel_shoes	11
389	travel_changed	6
389	travel_trips	12
389	cool3	0
389	memorableB	10
389	describe_felt	4
389	thats_great	0
389	easy_sleep	4
389	why2	4
389	trigger	8
389	tell_me_about	27
389	symptoms_cope	5
389	Ellie17Dec2012_03	0
389	sleep_affects	14
389	downer	0
389	ptsd_diagnosed	2
389	depression_diagnosed	3
389	when_diagnosed	6
389	why_seek_help	3
389	tell_about_that	5
389	suspect_problem	4
389	symptoms_what	8
389	therapy_going	10
389	stop_going	9
389	therapy_changes	9
389	feel_lately	1
389	happy_lasttime	14
389	cool3	0
389	change_directions	12
389	BF_describe	1
389	uh_huh	1
389	regret	11
389	advice_back	17
389	mm	1
389	self_change	35
389	okay_confirm	0
389	ideal_weekendC	2
389	Ellie17Dec2012_08	3
389	asked_everything	0
389	appreciate_open	2
389	bye	0
390	IntroV4Confirmation	1
390	okay_confirm	0
390	how_doingV	20
390	thats_good	0
390	where_originally	3
390	really	1
390	when_LA	5
390	long_time	3
390	often_backB	18
390	compares_LA	38
390	mhm	0
390	thats_good	0
390	why_LA	5
390	still_doing_X	28
390	change_directions	31
390	yeah3	0
390	see_mean	0
390	study	16
390	dream_job	14
390	okay_confirm	0
390	shyoutgoing	6
390	relax_fishtank	57
390	nice	2
390	like_what	27
390	okay_confirm	0
390	control_temper	18
390	mhm	0
390	last_argument	17
390	difficult	37
390	yeah_downer	0
390	situation_handled	36
390	why2	20
390	understand	0
390	hard_decisionB	12
390	okay_confirm	0
390	family_relationship	14
390	wow	71
390	thats_great	1
390	easy_parent	29
390	mm	0
390	parent_differences	67
390	yeah3	0
390	parent_hardest	37
390	mhm	38
390	Ellie17Dec2012_03	0
390	influence_positive	57
390	like_what	42
390	okay_confirm	0
390	memory_erase	12
390	tell_me_about	10
390	sorry_hear	3
390	easy_sleep	37
390	why2	13
390	okay_confirm	0
390	sleep_affects	75
390	okay_confirm	0
390	feel_lately	3
390	tell_about_that	21
390	been_hard	35
390	yeah_downer	0
390	ptsd_diagnosed	1
390	depression_diagnosed	53
390	when_diagnosed	6
390	why_seek_help	45
390	Ellie17Dec2012_03	0
390	suspect_problem	4
390	symptoms_what	38
390	mhm	0
390	therapy_going	1
390	therapy_useful	2
390	therapy_useful	5
390	therapy_changes	25
390	yeah3	0
390	happy_lasttime	52
390	Ellie17Dec2012_10	29
390	aw	0
390	good_hear	1
390	regret	10
390	advice_back	62
390	downer	0
390	ideal_weekendC	21
390	Ellie17Dec2012_08	48
390	thats_good	0
390	asked_everything	0
390	appreciate_open	3
390	bye	1
391	IntroV4Confirmation	1
391	okay_confirm	0
391	how_doingV	3
391	why2	8
391	sorry_hear	0
391	where_originally	1
391	really	1
391	when_LA	5
391	often_backB	5
391	thats_good	0
391	compares_LA	3
391	adapted_LA	3
391	tell_about_that	22
391	yeah3	0
391	like_about_LA	7
391	mhm	0
391	dont_like_LA	14
391	see_mean	0
391	travel_shoes	7
391	travel_changed	12
391	travel_trips	62
391	awesome	0
391	memorableB	29
391	thats_great	0
391	study	12
391	dream_job	18
391	really	1
391	why2	20
391	wild_laughter3	0
391	shyoutgoing	1
391	relax_fishtank	8
391	like_what	13
391	nice	0
391	control_temper	2
391	last_argument	66
391	that_sucks	0
391	situation_handled	22
391	okay_confirm	0
391	tell_about_that	17
391	okay_confirm	0
391	hard_decisionB	4
391	tell_me_about	15
391	yeah_downer	0
391	im_sorry	0
391	uncomfortable_talkV	1
391	downer	0
391	easy_sleep	12
391	sleep_affects	6
391	uh_huh	0
391	feel_lately	2
391	why2	7
391	isee_downer	0
391	behavior_changes	6
391	depression_diagnosed	1
391	happy_lasttime	15
391	tell_about_that	13
391	Ellie17Dec2012_10	18
391	ideal_weekendC	15
391	regret	2
391	advice_back	13
391	avoid	3
391	okay_confirm	0
391	self_change	4
391	BF_describe	5
391	very_young	3
391	Ellie17Dec2012_08	12
391	family_relationship	4
391	influence_positive	18
391	like_what	7
391	Ellie17Dec2012_07	14
391	do_fun	14
391	thats_good	0
391	asked_everything	0
391	appreciate_open	0
391	bye	1
391	yes	0
392	IntroV4Confirmation	1
392	okay_confirm	0
392	how_doingV	3
392	thats_good	0
392	where_originally	2
392	like_about_LA	8
392	dont_like_LA	9
392	see_mean	0
392	study	1
392	really	0
392	hard_decision	18
392	still_working_on_X	1
392	dream_job	4
392	tell_about_that	25
392	like_what	10
392	mhm	0
392	todays_kids	16
392	yeah3	0
392	travel_shoes	4
392	okay_confirm	0
392	shyoutgoing	32
392	uh_huh	0
392	relax_fishtank	26
392	control_temper	29
392	thats_good	0
392	last_argument	19
392	wow	0
392	feelguilty	21
392	okay_confirm	0
392	family_relationship	14
392	why2	20
392	understand	0
392	situation_handled	9
392	okay_confirm	0
392	memory_erase	12
392	im_sorry	1
392	uncomfortable_talkV	2
392	downer	0
392	hard_decisionB	20
392	change_directions	24
392	difficult	17
392	okay_confirm	0
392	influence_positive	11
392	tell_about_that	18
392	good_hear	0
392	easy_sleep	22
392	sleep_affects	10
392	okay_confirm	0
392	feel_lately	5
392	mhm	5
392	behavior_changes	7
392	ptsd_diagnosed	1
392	depression_diagnosed	1
392	happy_lasttime	26
392	thats_great	0
392	BF_describe	13
392	mhm	0
392	ideal_weekendC	24
392	mm	0
392	regret	23
392	advice_back	23
392	self_change	26
392	give_example	24
392	okay_confirm	0
392	feelbadly	24
392	oh_no	6
392	that_sucks	0
392	Ellie17Dec2012_07	9
392	mhm	0
392	Ellie17Dec2012_08	36
392	good_hear	0
392	Ellie17Dec2012_09	21
392	asked_everything	0
392	appreciate_open	1
392	bye	1
393	IntroV4Confirmation	1
393	okay_confirm	0
393	how_doingV	2
393	thats_good	0
393	where_originally	6
393	really	0
393	like_about_LA	16
393	mhm	0
393	dont_like_LA	16
393	yeah3	0
393	see_mean	0
393	study	3
393	cool3	0
393	hard_decision	24
393	still_working_on_X	4
393	dream_job	10
393	difficult	18
393	shyoutgoing	17
393	give_example	58
393	relax_fishtank	9
393	uh_huh	4
393	control_temper	13
393	thats_good	0
393	last_argument	49
393	like_what	39
393	uh_oh	0
393	situation_handled	30
393	okay_confirm	0
393	family_relationship	31
393	thats_great	0
393	family_roleB	8
393	influence_positive	21
393	tell_about_that	7
393	okay_confirm	0
393	memory_erase	16
393	hmmB	7
393	hard_decisionB	46
393	tell_me_about	31
393	why2	10
393	okay_confirm	0
393	easy_sleep	19
393	thats_good	0
393	sleep_affects	6
393	uh_huh	3
393	feel_lately	9
393	behavior_changes	1
393	ptsd_diagnosed	4
393	depression_diagnosed	4
393	happy_lasttime	34
393	awesome	0
393	BF_describe	17
393	regret	1
393	advice_back	19
393	self_change	23
393	feelbadly	8
393	Ellie17Dec2012_02	0
393	tell_me_moreV2	13
393	im_sorry	0
393	Ellie17Dec2012_07	12
393	okay_confirm	0
393	Ellie17Dec2012_10	41
393	nice	0
393	asked_everything	0
393	appreciate_open	0
393	bye	0
395	IntroV4Confirmation	1
395	okay_confirm	0
395	how_doingV	3
395	thats_good	0
395	where_originally	5
395	really	1
395	like_about_LA	20
395	mhm	15
395	dont_like_LA	19
395	okay_confirm	0
395	study	4
395	sounds_interesting	1
395	hard_decision	48
395	difficult	13
395	still_working_on_X	3
395	dream_job	24
395	like_what	25
395	awesome	1
395	travel_shoes	13
395	travel_changed	13
395	travel_trips	34
395	memorableB	48
395	great_situation	3
395	shyoutgoing	22
395	uh_huh	0
395	study	4
395	relax_fishtank	33
395	okay_confirm	0
395	control_temper	4
395	thats_good	0
395	last_argument	12
395	feelguilty	19
395	tell_about_that	16
395	im_sorry	0
395	been_hard	18
395	Ellie17Dec2012_04	0
395	Ellie17Dec2012_04	0
395	give_example	36
395	mhm	0
395	memory_erase	4
395	ptsd_diagnosed	1
395	depression_diagnosed	1
395	disturbing_thoughts	1
395	trigger	6
395	feel_lately	16
395	easy_sleep	20
395	thats_good	1
395	sleep_affects	10
395	situation_handled	18
395	okay_confirm	0
395	hard_decisionB	21
395	tell_about_that	49
395	yeah_downer	0
